Gene stable ID,NCBI gene (formerly Entrezgene) ID,HGNC symbol
ENSG00000135324,112609,MRAP2
ENSG00000101417,11264,PXMP4
ENSG00000159210,11267,SNF8
ENSG00000157349,11269,DDX19B
ENSG00000152086,112714,TUBA3E
ENSG00000276341,112724,RDH13
ENSG00000275474,112724,RDH13
ENSG00000276826,112724,RDH13
ENSG00000274504,112724,RDH13
ENSG00000278284,112724,RDH13
ENSG00000273944,112724,RDH13
ENSG00000276684,112724,RDH13
ENSG00000278149,112724,RDH13
ENSG00000274418,112724,RDH13
ENSG00000160439,112724,RDH13
ENSG00000168488,11273,ATXN2L
ENSG00000112116,112744,IL17F
ENSG00000099365,112755,STX1B
ENSG00000213689,11277,TREX1
ENSG00000168539,1128,CHRM1
ENSG00000241935,112817,HOGA1
ENSG00000284501,11282,MGAT4B
ENSG00000161013,11282,MGAT4B
ENSG00000186526,11283,CYP4F8
ENSG00000039650,11284,PNKP
ENSG00000126790,112849,L3HYPDH
ENSG00000027847,11285,B4GALT7
ENSG00000181072,1129,CHRM2
ENSG00000151502,112936,VPS26B
ENSG00000121281,113,ADCY7
ENSG00000161714,113026,PLCD3
ENSG00000142538,113091,PTH2
ENSG00000133019,1131,CHRM3
ENSG00000136631,11311,VPS45
ENSG00000011009,11313,LYPLA2
ENSG00000146670,113130,CDCA5
ENSG00000185567,113146,AHNAK2
ENSG00000116288,11315,PARK7
ENSG00000124232,11317,RBPJL
ENSG00000169105,113189,CHST14
ENSG00000180720,1132,CHRM4
ENSG00000071073,11320,MGAT4A
ENSG00000136883,113220,KIF12
ENSG00000076351,113235,SLC46A1
ENSG00000198231,11325,DDX42
ENSG00000155659,11326,VSIG4
ENSG00000101276,113278,SLC52A3
ENSG00000184984,1133,CHRM5
ENSG00000097021,11332,ACOT7
ENSG00000122565,11335,CBX3
ENSG00000170296,11337,GABARAP
ENSG00000063244,11338,U2AF2
ENSG00000138435,1134,CHRNA1
ENSG00000120699,11340,EXOSC8
ENSG00000074416,11343,MGLL
ENSG00000034713,11345,GABARAPL2
ENSG00000142920,113451,AZIN2
ENSG00000075886,113457,TUBA3D
ENSG00000171992,11346,SYNPO
ENSG00000120903,1135,CHRNA2
ENSG00000080644,1136,CHRNA3
ENSG00000155016,113612,CYP2U1
ENSG00000139410,113675,SDSL
ENSG00000101204,1137,CHRNA4
ENSG00000169684,1138,CHRNA5
ENSG00000197134,113835,ZNF257
ENSG00000282379,113878,DTX2
ENSG00000091073,113878,DTX2
ENSG00000274542,1139,CHRNA7
ENSG00000282088,1139,CHRNA7
ENSG00000175344,1139,CHRNA7
ENSG00000155897,114,ADCY8
ENSG00000283946,1140,CHRNB1
ENSG00000170175,1140,CHRNB1
ENSG00000141946,114026,ZIM3
ENSG00000160716,1141,CHRNB2
ENSG00000197763,114112,TXNRD3
ENSG00000178473,114131,UCN3
ENSG00000147432,1142,CHRNB3
ENSG00000117971,1143,CHRNB4
ENSG00000135902,1144,CHRND
ENSG00000285480,114483833,H2BK1
ENSG00000108556,1145,CHRNE
ENSG00000162711,114548,NLRP3
ENSG00000196811,1146,CHRNG
ENSG00000150455,114609,TIRAP
ENSG00000213341,1147,CHUK
ENSG00000204397,114769,CARD16
ENSG00000178235,114798,SLITRK1
ENSG00000141446,114799,ESCO1
ENSG00000144278,114805,GALNT13
ENSG00000021762,114879,OSBPL5
ENSG00000176194,1149,CIDEA
ENSG00000156804,114907,FBXO32
ENSG00000162104,115,ADCY9
ENSG00000164430,115004,CGAS
ENSG00000174502,115019,SLC26A9
ENSG00000141698,115024,NT5C3B
ENSG00000147606,115111,SLC26A7
ENSG00000172006,115196,ZNF554
ENSG00000166165,1152,CKB
ENSG00000101844,115201,ATG4A
ENSG00000162600,115209,OMA1
ENSG00000162654,115361,GBP4
ENSG00000154451,115362,GBP5
ENSG00000114737,1154,CISH
ENSG00000229674,115482686,H2AL3
ENSG00000156853,115509,ZNF689
ENSG00000159958,115650,TNFRSF13C
ENSG00000276433,115653,KIR3DL3
ENSG00000274696,115653,KIR3DL3
ENSG00000276328,115653,KIR3DL3
ENSG00000275433,115653,KIR3DL3
ENSG00000277620,115653,KIR3DL3
ENSG00000276930,115653,KIR3DL3
ENSG00000276086,115653,KIR3DL3
ENSG00000275172,115653,KIR3DL3
ENSG00000273502,115653,KIR3DL3
ENSG00000274480,115653,KIR3DL3
ENSG00000276806,115653,KIR3DL3
ENSG00000274724,115653,KIR3DL3
ENSG00000277596,115653,KIR3DL3
ENSG00000274556,115653,KIR3DL3
ENSG00000274786,115653,KIR3DL3
ENSG00000277392,115653,KIR3DL3
ENSG00000277552,115653,KIR3DL3
ENSG00000277028,115653,KIR3DL3
ENSG00000274639,115653,KIR3DL3
ENSG00000275513,115653,KIR3DL3
ENSG00000275062,115653,KIR3DL3
ENSG00000274394,115653,KIR3DL3
ENSG00000274763,115653,KIR3DL3
ENSG00000276084,115653,KIR3DL3
ENSG00000274254,115653,KIR3DL3
ENSG00000278490,115653,KIR3DL3
ENSG00000274511,115653,KIR3DL3
ENSG00000276572,115653,KIR3DL3
ENSG00000278723,115653,KIR3DL3
ENSG00000276196,115653,KIR3DL3
ENSG00000276875,115653,KIR3DL3
ENSG00000278729,115653,KIR3DL3
ENSG00000283966,115653,KIR3DL3
ENSG00000284371,115653,KIR3DL3
ENSG00000284104,115653,KIR3DL3
ENSG00000284480,115653,KIR3DL3
ENSG00000283875,115653,KIR3DL3
ENSG00000284127,115653,KIR3DL3
ENSG00000283823,115653,KIR3DL3
ENSG00000284086,115653,KIR3DL3
ENSG00000283915,115653,KIR3DL3
ENSG00000242019,115653,KIR3DL3
ENSG00000171777,115727,RASGRP4
ENSG00000166938,115752,DIS3L
ENSG00000104879,1158,CKM
ENSG00000237289,1159,CKMT1B
ENSG00000223572,1159,CKMT1A
ENSG00000141433,116,ADCYAP1
ENSG00000131730,1160,CKMT2
ENSG00000175643,116028,RMI2
ENSG00000168062,116071,BATF2
ENSG00000049167,1161,ERCC8
ENSG00000153989,116150,NUS1
ENSG00000203667,116228,COX20
ENSG00000124003,116255,MOGAT1
ENSG00000166743,116285,ACSM1
ENSG00000173207,1163,CKS1B
ENSG00000164485,116379,IL22RA2
ENSG00000123975,1164,CKS2
ENSG00000155961,116442,RAB39B
ENSG00000198785,116443,GRIN3A
ENSG00000116032,116444,GRIN3B
ENSG00000172938,116512,MRGPRD
ENSG00000110243,116519,APOA5
ENSG00000144893,116931,MED12L
ENSG00000131584,116983,ACAP3
ENSG00000047365,116984,ARAP2
ENSG00000186635,116985,ARAP1
ENSG00000135439,116986,AGAP2
ENSG00000157985,116987,AGAP1
ENSG00000133612,116988,AGAP3
ENSG00000078549,117,ADCYAP1R1
ENSG00000159445,117145,THEM4
ENSG00000198574,117157,SH2D1B
ENSG00000117155,117178,SSX2IP
ENSG00000112394,117247,SLC16A10
ENSG00000131386,117248,GALNT15
ENSG00000161896,117283,IP6K3
ENSG00000161203,1173,AP2M1
ENSG00000106367,1174,AP1S1
ENSG00000042753,1175,AP2S1
ENSG00000288474,117579,RLN3
ENSG00000171136,117579,RLN3
ENSG00000288335,117581,TWIST2
ENSG00000233608,117581,TWIST2
ENSG00000177879,1176,AP3S1
ENSG00000178338,117608,ZNF354B
ENSG00000016490,1179,CLCA1
ENSG00000114859,1181,CLCN2
ENSG00000290147,118142757,
ENSG00000109572,1182,CLCN3
ENSG00000073464,1183,CLCN4
ENSG00000171365,1184,CLCN5
ENSG00000160087,118424,UBE2J2
ENSG00000163297,118429,ANTXR2
ENSG00000223496,118460,EXOSC6
ENSG00000165828,118471,PRAP1
ENSG00000179988,118672,PSTK
ENSG00000155629,118788,PIK3AP1
ENSG00000184908,1188,CLCNKB
ENSG00000155256,118813,ZFYVE27
ENSG00000188234,119016,AGAP4
ENSG00000120885,1191,CLU
ENSG00000065621,119391,GSTO2
ENSG00000013441,1195,CLK1
ENSG00000166295,119504,ANAPC16
ENSG00000203837,119548,PNLIPRP3
ENSG00000176787,119678,OR52E2
ENSG00000205495,119679,OR52J3
ENSG00000176798,119682,OR51L1
ENSG00000176895,119687,OR51A7
ENSG00000176922,119692,OR51S1
ENSG00000176925,119694,OR51F2
ENSG00000279270,119695,OR52R1
ENSG00000185926,119749,OR4C46
ENSG00000172208,119764,OR4X2
ENSG00000175619,119765,OR4B1
ENSG00000197790,119772,OR52M1
ENSG00000181963,119774,OR52K2
ENSG00000166340,1200,TPP1
ENSG00000276025,120065,OR5P2
ENSG00000280931,120065,OR5P2
ENSG00000183303,120065,OR5P2
ENSG00000278253,120066,OR5P3
ENSG00000280808,120066,OR5P3
ENSG00000182334,120066,OR5P3
ENSG00000165905,120071,LARGE2
ENSG00000188603,1201,CLN3
ENSG00000180773,120103,SLC36A4
ENSG00000186104,120227,CYP2R1
ENSG00000102805,1203,CLN5
ENSG00000172154,120586,OR8I2
ENSG00000178358,120775,OR2D3
ENSG00000166368,120776,OR2D2
ENSG00000175485,120787,OR52W1
ENSG00000183389,120793,OR56A4
ENSG00000180934,120796,OR56A1
ENSG00000137392,1208,CLPS
ENSG00000188906,120892,LRRK2
ENSG00000122705,1211,CLTA
ENSG00000179615,121129,OR2AP1
ENSG00000175398,121130,OR10P1
ENSG00000175416,1212,CLTB
ENSG00000167528,121274,ZNF641
ENSG00000172640,121275,OR10AD1
ENSG00000139287,121278,TPH2
ENSG00000141367,1213,CLTC
ENSG00000179919,121364,OR10A7
ENSG00000092009,1215,CMA1
ENSG00000197837,121504,H4C16
ENSG00000180138,122011,CSNK1A1L
ENSG00000133105,122042,RXFP2
ENSG00000140057,122481,AK7
ENSG00000269825,122539214,
ENSG00000166428,122618,PLD4
ENSG00000185100,122622,ADSS1
ENSG00000222028,122706,PSMB11
ENSG00000169484,122740,OR4K14
ENSG00000176246,122742,OR4L1
ENSG00000176219,122748,OR11H6
ENSG00000139926,122786,FRMD6
ENSG00000180008,122809,SOCS4
ENSG00000179600,122876,GPHB5
ENSG00000177465,122970,ACOT4
ENSG00000147872,123,PLIN2
ENSG00000163823,1230,CCR1
ENSG00000140090,123041,SLC24A4
ENSG00000197119,123096,SLC25A29
ENSG00000168350,123099,DEGS2
ENSG00000183625,1232,CCR3
ENSG00000103707,123263,MTFMT
ENSG00000186198,123264,SLC51B
ENSG00000185418,123283,TARS3
ENSG00000183813,1233,CCR4
ENSG00000160791,1234,CCR5
ENSG00000112486,1235,CCR6
ENSG00000126353,1236,CCR7
ENSG00000188266,123688,HYKK
ENSG00000179934,1237,CCR8
ENSG00000156232,123720,WHAMM
ENSG00000188089,123745,PLA2G4E
ENSG00000183747,123876,ACSM2A
ENSG00000187758,124,ADH1A
ENSG00000158792,124044,SPATA2L
ENSG00000285456,1241,LTB4R
ENSG00000213903,1241,LTB4R
ENSG00000023839,1244,ABCC2
ENSG00000140623,124404,SEPTIN12
ENSG00000103356,124454,EARS2
ENSG00000255713,124538,OR4D2
ENSG00000153944,124540,MSI2
ENSG00000171302,124583,CANT1
ENSG00000196169,124602,KIF19
ENSG00000199226,124900488,RNU6-50P
ENSG00000201806,124900516,RNU4-8P
ENSG00000275809,124900632,
ENSG00000273624,124900632,
ENSG00000277927,124900632,
ENSG00000238489,124900632,RNU6-749P
ENSG00000275174,124900632,
ENSG00000200790,124900632,RNU6-631P
ENSG00000283432,124900883,
ENSG00000271817,124900922,
ENSG00000201368,124901220,
ENSG00000221043,124901221,
ENSG00000200492,124901505,
ENSG00000199851,124901506,
ENSG00000221455,124901507,
ENSG00000221345,124901508,
ENSG00000221332,124901509,
ENSG00000202233,124901858,
ENSG00000277205,124901859,
ENSG00000199370,124901859,
ENSG00000212422,124901860,
ENSG00000201329,124902100,
ENSG00000221461,124902101,
ENSG00000200545,124902595,
ENSG00000222666,124902596,
ENSG00000212551,124902847,
ENSG00000277754,124903435,
ENSG00000274581,124903436,
ENSG00000275154,124903436,
ENSG00000207119,124903594,
ENSG00000212511,124903595,
ENSG00000274585,124904135,RNU2-1
ENSG00000275616,124904135,
ENSG00000273709,124904135,
ENSG00000274432,124904135,
ENSG00000278048,124904135,
ENSG00000276596,124904135,
ENSG00000277903,124904135,
ENSG00000274862,124904135,
ENSG00000274062,124904135,
ENSG00000275219,124904135,
ENSG00000278591,124904135,
ENSG00000274585,124904136,RNU2-1
ENSG00000275616,124904136,
ENSG00000273709,124904136,
ENSG00000274432,124904136,
ENSG00000278048,124904136,
ENSG00000276596,124904136,
ENSG00000277903,124904136,
ENSG00000274862,124904136,
ENSG00000274062,124904136,
ENSG00000275219,124904136,
ENSG00000278591,124904136,
ENSG00000274585,124904137,RNU2-1
ENSG00000275616,124904137,
ENSG00000273709,124904137,
ENSG00000274432,124904137,
ENSG00000278048,124904137,
ENSG00000276596,124904137,
ENSG00000277903,124904137,
ENSG00000274862,124904137,
ENSG00000274062,124904137,
ENSG00000275219,124904137,
ENSG00000278591,124904137,
ENSG00000274585,124904138,RNU2-1
ENSG00000275616,124904138,
ENSG00000273709,124904138,
ENSG00000274432,124904138,
ENSG00000278048,124904138,
ENSG00000276596,124904138,
ENSG00000277903,124904138,
ENSG00000274862,124904138,
ENSG00000274062,124904138,
ENSG00000275219,124904138,
ENSG00000278591,124904138,
ENSG00000274585,124904139,RNU2-1
ENSG00000275616,124904139,
ENSG00000273709,124904139,
ENSG00000274432,124904139,
ENSG00000278048,124904139,
ENSG00000276596,124904139,
ENSG00000277903,124904139,
ENSG00000274862,124904139,
ENSG00000274062,124904139,
ENSG00000275219,124904139,
ENSG00000278591,124904139,
ENSG00000274585,124904140,RNU2-1
ENSG00000275616,124904140,
ENSG00000273709,124904140,
ENSG00000274432,124904140,
ENSG00000278048,124904140,
ENSG00000276596,124904140,
ENSG00000277903,124904140,
ENSG00000274862,124904140,
ENSG00000274062,124904140,
ENSG00000275219,124904140,
ENSG00000278591,124904140,
ENSG00000274585,124904141,RNU2-1
ENSG00000275616,124904141,
ENSG00000273709,124904141,
ENSG00000274432,124904141,
ENSG00000278048,124904141,
ENSG00000276596,124904141,
ENSG00000277903,124904141,
ENSG00000274862,124904141,
ENSG00000274062,124904141,
ENSG00000275219,124904141,
ENSG00000278591,124904141,
ENSG00000274585,124904142,RNU2-1
ENSG00000275616,124904142,
ENSG00000273709,124904142,
ENSG00000274432,124904142,
ENSG00000278048,124904142,
ENSG00000276596,124904142,
ENSG00000277903,124904142,
ENSG00000274862,124904142,
ENSG00000274062,124904142,
ENSG00000275219,124904142,
ENSG00000278591,124904142,
ENSG00000274585,124904143,RNU2-1
ENSG00000275616,124904143,
ENSG00000273709,124904143,
ENSG00000274432,124904143,
ENSG00000278048,124904143,
ENSG00000276596,124904143,
ENSG00000277903,124904143,
ENSG00000274862,124904143,
ENSG00000274062,124904143,
ENSG00000275219,124904143,
ENSG00000278591,124904143,
ENSG00000274585,124904144,RNU2-1
ENSG00000275616,124904144,
ENSG00000273709,124904144,
ENSG00000274432,124904144,
ENSG00000278048,124904144,
ENSG00000276596,124904144,
ENSG00000277903,124904144,
ENSG00000274862,124904144,
ENSG00000274062,124904144,
ENSG00000275219,124904144,
ENSG00000278591,124904144,
ENSG00000274452,124904145,
ENSG00000278774,124904146,
ENSG00000200538,124904151,
ENSG00000199856,124904381,
ENSG00000275405,124904613,
ENSG00000206596,124904613,RNU1-27P
ENSG00000206588,124904613,RNU1-28P
ENSG00000207005,124904613,RNU1-2
ENSG00000206737,124904613,RNVU1-18
ENSG00000206652,124904613,RNU1-1
ENSG00000207513,124904613,RNU1-3
ENSG00000207389,124904613,RNU1-4
ENSG00000273768,124904613,RNVU1-29
ENSG00000274574,124904616,
ENSG00000277918,124904616,RNVU1-28
ENSG00000270722,124904619,RNVU1-31
ENSG00000274210,124904621,RNVU1-27
ENSG00000273990,124904624,RNVU1-26
ENSG00000275291,124904624,RNVU1-26
ENSG00000206828,124904627,RNVU1-30
ENSG00000273727,124904631,
ENSG00000274428,124904634,RNVU1-25
ENSG00000212610,124904666,
ENSG00000221673,124904668,
ENSG00000221040,124904669,
ENSG00000221125,124904802,
ENSG00000201346,124904983,
ENSG00000274385,124904986,
ENSG00000212479,124905065,
ENSG00000273788,124905290,
ENSG00000212321,124905292,
ENSG00000251970,124905307,RNU1-41P
ENSG00000252209,124905307,RNU1-48P
ENSG00000275405,124905321,
ENSG00000206596,124905321,RNU1-27P
ENSG00000206588,124905321,RNU1-28P
ENSG00000207005,124905321,RNU1-2
ENSG00000206737,124905321,RNVU1-18
ENSG00000206652,124905321,RNU1-1
ENSG00000207513,124905321,RNU1-3
ENSG00000207389,124905321,RNU1-4
ENSG00000273768,124905321,RNVU1-29
ENSG00000275809,124905326,
ENSG00000277890,124905326,
ENSG00000207289,124905326,RNU6-1235P
ENSG00000238478,124905326,RNU6-498P
ENSG00000275174,124905326,
ENSG00000275405,124905573,
ENSG00000206596,124905573,RNU1-27P
ENSG00000206588,124905573,RNU1-28P
ENSG00000207005,124905573,RNU1-2
ENSG00000206737,124905573,RNVU1-18
ENSG00000206652,124905573,RNU1-1
ENSG00000207513,124905573,RNU1-3
ENSG00000207389,124905573,RNU1-4
ENSG00000273768,124905573,RNVU1-29
ENSG00000275405,124905574,
ENSG00000206596,124905574,RNU1-27P
ENSG00000206588,124905574,RNU1-28P
ENSG00000207005,124905574,RNU1-2
ENSG00000206737,124905574,RNVU1-18
ENSG00000206652,124905574,RNU1-1
ENSG00000207513,124905574,RNU1-3
ENSG00000207389,124905574,RNU1-4
ENSG00000273768,124905574,RNVU1-29
ENSG00000275405,124905809,
ENSG00000206596,124905809,RNU1-27P
ENSG00000206588,124905809,RNU1-28P
ENSG00000207005,124905809,RNU1-2
ENSG00000206737,124905809,RNVU1-18
ENSG00000206652,124905809,RNU1-1
ENSG00000207513,124905809,RNU1-3
ENSG00000207389,124905809,RNU1-4
ENSG00000273768,124905809,RNVU1-29
ENSG00000212182,124906194,
ENSG00000221638,124906195,
ENSG00000199927,124906377,
ENSG00000281710,124906377,
ENSG00000202268,124906378,
ENSG00000212211,124906379,
ENSG00000200222,124906380,
ENSG00000212598,124906381,
ENSG00000221633,124906382,
ENSG00000132207,124907837,SLX1A
ENSG00000213648,124907837,SULT1A4
ENSG00000261052,124907837,SULT1A3
ENSG00000181625,124907837,SLX1B
ENSG00000274585,124907963,RNU2-1
ENSG00000275616,124907963,
ENSG00000273709,124907963,
ENSG00000274432,124907963,
ENSG00000278048,124907963,
ENSG00000276596,124907963,
ENSG00000277903,124907963,
ENSG00000274862,124907963,
ENSG00000274062,124907963,
ENSG00000275219,124907963,
ENSG00000278591,124907963,
ENSG00000274585,124907964,RNU2-1
ENSG00000275616,124907964,
ENSG00000273709,124907964,
ENSG00000274432,124907964,
ENSG00000278048,124907964,
ENSG00000276596,124907964,
ENSG00000277903,124907964,
ENSG00000274862,124907964,
ENSG00000274062,124907964,
ENSG00000275219,124907964,
ENSG00000278591,124907964,
ENSG00000274585,124907965,RNU2-1
ENSG00000275616,124907965,
ENSG00000273709,124907965,
ENSG00000274432,124907965,
ENSG00000278048,124907965,
ENSG00000276596,124907965,
ENSG00000277903,124907965,
ENSG00000274862,124907965,
ENSG00000274062,124907965,
ENSG00000275219,124907965,
ENSG00000278591,124907965,
ENSG00000167741,124975,GGT6
ENSG00000159111,124995,MRPL10
ENSG00000196616,125,ADH1B
ENSG00000183077,125061,AFMID
ENSG00000262845,125115,KRT40
ENSG00000204889,125115,KRT40
ENSG00000070729,1258,CNGB1
ENSG00000180257,125893,ZNF816
ENSG00000198515,1259,CNGA1
ENSG00000178229,125919,ZNF543
ENSG00000174667,125958,OR7D4
ENSG00000161807,125962,OR7G1
ENSG00000170929,125963,OR1M1
ENSG00000160471,125965,COX6B2
ENSG00000167769,125981,ACER1
ENSG00000248144,126,ADH1C
ENSG00000183862,1260,CNGA2
ENSG00000278533,126014,OSCAR
ENSG00000275644,126014,OSCAR
ENSG00000275551,126014,OSCAR
ENSG00000274703,126014,OSCAR
ENSG00000278378,126014,OSCAR
ENSG00000276982,126014,OSCAR
ENSG00000273511,126014,OSCAR
ENSG00000277088,126014,OSCAR
ENSG00000275736,126014,OSCAR
ENSG00000170909,126014,OSCAR
ENSG00000198346,126017,ZNF813
ENSG00000197044,126068,ZNF441
ENSG00000171295,126070,ZNF440
ENSG00000144191,1261,CNGA3
ENSG00000169169,126129,CPT1C
ENSG00000132259,1262,CNGA4
ENSG00000189144,126231,ZNF573
ENSG00000171970,126295,ZNF57
ENSG00000173846,1263,PLK3
ENSG00000174886,126328,NDUFA11
ENSG00000094661,126370,OR1I1
ENSG00000142279,126374,WTIP
ENSG00000180884,126375,ZNF792
ENSG00000176231,126541,OR10H4
ENSG00000176022,126792,B3GALT6
ENSG00000118432,1268,CNR1
ENSG00000162643,126820,DNAI3
ENSG00000188822,1269,CNR2
ENSG00000203811,126961,H3C14
ENSG00000143036,126969,SLC44A3
ENSG00000198099,127,ADH4
ENSG00000242689,1270,CNTF
ENSG00000162727,127059,OR2M5
ENSG00000228198,127062,OR2M3
ENSG00000177201,127064,OR2T12
ENSG00000177174,127066,OR14C36
ENSG00000183310,127068,OR2T34
ENSG00000184022,127069,OR2T10
ENSG00000275617,127074,OR2T4
ENSG00000274870,127074,OR2T4
ENSG00000196944,127074,OR2T4
ENSG00000279301,127077,OR2T11
ENSG00000122756,1271,CNTFR
ENSG00000263014,127124,ATP6V1G3
ENSG00000151418,127124,ATP6V1G3
ENSG00000018236,1272,CNTN1
ENSG00000275125,127281,PRXL2B
ENSG00000157870,127281,PRXL2B
ENSG00000184155,127385,OR10J5
ENSG00000117010,127396,ZNF684
ENSG00000184389,127550,A3GALT2
ENSG00000185842,127602,DNAH14
ENSG00000177275,127608,OR2AJ1
ENSG00000177535,127623,OR2B11
ENSG00000108821,1277,COL1A1
ENSG00000164692,1278,COL1A2
ENSG00000143862,127829,ARL8A
ENSG00000197894,128,ADH5
ENSG00000139219,1280,COL2A1
ENSG00000168542,1281,COL3A1
ENSG00000186197,128178,EDARADD
ENSG00000187498,1282,COL4A1
ENSG00000183856,128239,IQGAP3
ENSG00000285449,128312,H2BC26
ENSG00000196890,128312,H2BC26
ENSG00000186306,128360,OR10T2
ENSG00000186440,128366,OR6P1
ENSG00000279111,128367,OR10X1
ENSG00000198967,128368,OR10Z1
ENSG00000180433,128371,OR6K6
ENSG00000197403,128372,OR6N1
ENSG00000134871,1284,COL4A2
ENSG00000169031,1285,COL4A3
ENSG00000081052,1286,COL4A4
ENSG00000188153,1287,COL4A5
ENSG00000197565,1288,COL4A6
ENSG00000101421,128866,CHMP4B
ENSG00000101464,128869,PIGU
ENSG00000130635,1289,COL5A1
ENSG00000204262,1290,COL5A2
ENSG00000142156,1291,COL6A1
ENSG00000142173,1292,COL6A2
ENSG00000163359,1293,COL6A3
ENSG00000114270,1294,COL7A1
ENSG00000163002,129401,NUP35
ENSG00000144810,1295,COL8A1
ENSG00000204640,129521,NMS
ENSG00000171812,1296,COL8A2
ENSG00000134326,129607,CMPK2
ENSG00000143797,129642,MBOAT2
ENSG00000137413,129685,TAF8
ENSG00000112280,1297,COL9A1
ENSG00000049089,1298,COL9A2
ENSG00000277926,129807,NEU4
ENSG00000204099,129807,NEU4
ENSG00000092758,1299,COL9A3
ENSG00000172955,130,ADH6
ENSG00000123500,1300,COL10A1
ENSG00000153086,130013,ACMSD
ENSG00000258083,130075,OR9A4
ENSG00000060718,1301,COL11A1
ENSG00000235708,1302,COL11A2
ENSG00000232541,1302,COL11A2
ENSG00000223699,1302,COL11A2
ENSG00000206290,1302,COL11A2
ENSG00000230930,1302,COL11A2
ENSG00000227801,1302,COL11A2
ENSG00000204248,1302,COL11A2
ENSG00000111799,1303,COL12A1
ENSG00000152056,130340,AP1S3
ENSG00000163082,130367,SGPP2
ENSG00000123612,130399,ACVR1C
ENSG00000197467,1305,COL13A1
ENSG00000187123,130574,LYPD6
ENSG00000150556,130576,LYPD6B
ENSG00000143891,130589,GALM
ENSG00000204291,1306,COL15A1
ENSG00000084636,1307,COL16A1
ENSG00000065618,1308,COL17A1
ENSG00000196344,131,ADH7
ENSG00000082293,1310,COL19A1
ENSG00000105664,1311,COMP
ENSG00000093010,1312,COMT
ENSG00000206557,131405,TRIM71
ENSG00000163606,131450,CD200R1
ENSG00000159650,131669,UROC1
ENSG00000136868,1317,SLC31A1
ENSG00000198585,131870,NUDT16
ENSG00000206384,131873,COL6A6
ENSG00000114124,131890,GRK7
ENSG00000156110,132,ADK
ENSG00000163701,132014,IL17RE
ENSG00000168237,132158,GLYCTK
ENSG00000254535,132430,PABPC4L
ENSG00000241563,1325,CORT
ENSG00000107968,1326,MAP3K8
ENSG00000189308,132660,LIN54
ENSG00000131143,1327,COX4I1
ENSG00000163281,132789,GNPDA2
ENSG00000137449,132864,CPEB2
ENSG00000173040,132884,EVC2
ENSG00000135940,1329,COX5B
ENSG00000148926,133,ADM
ENSG00000174599,133022,TRAM1L1
ENSG00000164303,133121,ENPP6
ENSG00000164509,133396,IL31RA
ENSG00000155846,133522,PPARGC1B
ENSG00000152620,133686,NADK2
ENSG00000111775,1337,COX6A1
ENSG00000156885,1339,COX6A2
ENSG00000163485,134,ADORA1
ENSG00000126267,1340,COX6B1
ENSG00000174339,134083,OR2Y1
ENSG00000215218,134111,UBE2QL1
ENSG00000164237,134147,CMBL
ENSG00000134987,134430,WDR36
ENSG00000164919,1345,COX6C
ENSG00000172497,134526,ACOT12
ENSG00000161281,1346,COX7A1
ENSG00000112695,1347,COX7A2
ENSG00000237110,134860,TAAR9
ENSG00000146399,134864,TAAR1
ENSG00000131174,1349,COX7B
ENSG00000128271,135,ADORA2A
ENSG00000127184,1350,COX7C
ENSG00000176340,1351,COX8A
ENSG00000111912,135112,NCOA7
ENSG00000112309,135152,B3GAT2
ENSG00000006695,1352,COX10
ENSG00000164520,135250,RAET1E
ENSG00000166260,1353,COX11
ENSG00000014919,1355,COX15
ENSG00000047457,1356,CP
ENSG00000091704,1357,CPA1
ENSG00000158516,1358,CPA2
ENSG00000163751,1359,CPA3
ENSG00000273914,135924,OR9A2
ENSG00000179468,135924,OR9A2
ENSG00000284891,135941,OR2A14
ENSG00000221938,135941,OR2A14
ENSG00000284939,135946,OR6B1
ENSG00000221813,135946,OR6B1
ENSG00000284965,135948,OR2F2
ENSG00000221910,135948,OR2F2
ENSG00000170425,136,ADORA2B
ENSG00000153002,1360,CPB1
ENSG00000197362,136051,ZNF786
ENSG00000080618,1361,CPB2
ENSG00000160963,136227,COL26A1
ENSG00000109472,1363,CPE
ENSG00000189143,1364,CLDN4
ENSG00000165215,1365,CLDN3
ENSG00000288292,1366,CLDN7
ENSG00000181885,1366,CLDN7
ENSG00000253958,137075,CLDN23
ENSG00000285098,137075,CLDN23
ENSG00000080819,1371,CPOX
ENSG00000021826,1373,CPS1
ENSG00000169154,137362,GOT1L1
ENSG00000110090,1374,CPT1A
ENSG00000155975,137492,VPS37A
ENSG00000205560,1375,CPT1B
ENSG00000157184,1376,CPT2
ENSG00000156170,137682,NDUFAF6
ENSG00000203710,1378,CR1
ENSG00000197721,1379,CR1L
ENSG00000158669,137964,GPAT4
ENSG00000156687,137970,UNC5D
ENSG00000117322,1380,CR2
ENSG00000165102,138050,HGSNAT
ENSG00000156017,138199,CARNMT1
ENSG00000095321,1384,CRAT
ENSG00000167103,138429,PIP5KL1
ENSG00000122728,138474,TAF1L
